sarofang_blade,沙罗之牙 刀刃,,,
shocking_touch,电击触点,,,
shotgun_savvy,通晓霰弹枪,,,
spring_loaded_broadhead,簧压猎箭,,,
swipe,挥击,,,
tainted_mag,腐败弹匣,,,
tempered_blade,强化刀片,,,
trapezium_xenorhast,梯型异源石,,,
velox_prime_blueprint,逐电 Prime 蓝图,,,
vicious_spread,恶性扩散,,,
vile_precision,极恶精准,,,
zaw_riven_mod_(veiled),Zaw 裂罅 Mod （尚未揭开）,,,
accelerated_blast,加速冲击,,,
accelerated_deflection,加速充能,,,
adhesive_blast,凝胶爆破,,,
air_recon,空中侦察,,,
akarius_prime_link,阿利乌双枪 Prime 连接器,,,
akbronco_prime_link,野马双枪 Prime 连接器,,,
ammo_case,弹药储转箱,,,
arcane_consequence,赋能·结果,,,
arcane_momentum,赋能·动量,,,
arcane_tempo,赋能·节奏,,,
blood_for_ammo,血易弹药,,,
braton_prime_barrel,布莱顿 Prime 枪管,,,
braton_prime_receiver,布莱顿 Prime 枪机,,,
braton_prime_stock,布莱顿 Prime 枪托,,,
bronco_prime_barrel,野马 Prime 枪管,,,
bronco_prime_receiver,野马 Prime 枪机,,,
burdened_magazine,过载弹匣,,,
burston_prime_stock,伯斯顿 Prime 枪托,,,
calculated_redirection,精算蓄能,,,
carnis_mandible,肉碾虫 巨颚,,,
cascadia_accuracy,瀑流·精准,,,
cats_eye,猫眼,,,
chilling_grasp,急冻控场,,,
clashing_forest,巨林冲击,,,
cleanse_infested,净化 Infested,,,
cobra_and_crane_prime_blade,眼镜蛇 & 鹤 Prime 刀刃,,,
cobra_and_crane_prime_hilt,眼镜蛇 & 鹤 Prime 握柄,,,
combustion_beam,灼热光束,,,
crossing_snakes,双蛇牙突,,,
cryo_rounds,低温弹头,,,
dispatch_overdrive,超速击杀,,,
emergence_dissipate,始现·消散,,,
emergence_renewed,始现·新生,,,
emergence_savior,始现·救世,,,
enemy_sense,敌人感应,,,
eternal_logistics,永恒·流转,,,
expel_infested,驱逐 Infested,,,
fang_prime_handle,狼牙 Prime 握柄,,,
fast_deflection,快速充能,,,
fatal_acceleration,致死加速,,,
fatal_attraction,致命诱惑,,,
fever_strike,热病打击,,,
fired_up,过热射击,,,
flow,川流不息,,,
frail_momentum,虚弱动能,,,
gemini_cross,纵横双子,,,
grendel_prime_chassis_blueprint,Grendel Prime 机体 蓝图,,,
heart_nyth,心形灵息石,,,
heated_charge,火焰装填,,,
heavy_impact,震地冲击,,,
heavy_trauma,重创,,,
hells_chamber,地狱弹膛,,,
intensify,聚精会神,,,
intruder,入侵者,,,
iron_phoenix,钢铁凤凰,,,
lato_vandal_receiver,拉托·破坏者 枪机,,,
lex_prime_barrel,雷克斯 Prime 枪管,,,
magnum_force,重装火力,,,
