shotgun_vendetta,霰弹·仇杀,,,
stradavar_prime_blueprint,斯特拉迪瓦 Prime 蓝图,,,
strun_wraith_blueprint,斯特朗·亡魂 蓝图,,,
vectis_prime_barrel,守望者 Prime 枪管,,,
virtuos_trojan,正直·特洛伊,,,
xata,Xata,,,
biting_frost,刺骨寒霜,,,
blending_talons,混沌利爪,,,
blood_forge,祭血锻造,,,
carrier_prime_carapace,搬运者 Prime 外壳,,,
centaur_aegis,半人马 盾,,,
centaur_blade,半人马 剑刃,,,
decurion_barrel,什长双枪 枪管,,,
epitaph_prime_blueprint,葬铭 Prime 蓝图,,,
everlasting_ward,永恒之护,,,
fatal_teleport,致命传送,,,
path_of_statues,化像之道,,,
piercing_roar,刺骨战吼,,,
repelling_bastille,驱逐力场,,,
repo_audit,回购审计,,,
shell_rush,填弹加速,,,
sprint_boost,冲刺提升,,,
xiran,息壤鲳,,,
zylok_prime_set,席尔火枪 Prime 一套,,,
acid_shells,酸性弹药,,,
ballistic_bullseye,弹道靶心,,,
blood_rush,急进猛突,,,
braton_vandal_receiver,布莱顿·破坏者 枪机,,,
breach_loader,破裂填装,,,
bright_purity,光明纯净,,,
capacitance,电容,,,
cataclysmic_continuum,灾变连连,,,
cedo_receiver,塞多 枪机,,,
charged_bullets,带电子弹,,,
constitution,百折不挠,,,
corvas_stock,黑鸦 枪托,,,
dera_vandal_receiver,德拉·破坏者 枪机,,,
energy_siphon,能量虹吸,,,
equinox_prime_blueprint,Equinox Prime 蓝图,,,
eroding_blight,侵蚀毁坏,,,
exodia_force,神威·气力,,,
explosive_legerdemain,爆炸戏法,,,
fass_canticle,Fass 颂歌,,,
final_harbinger,最终先驱,,,
focused_acceleration,聚焦加速,,,
form_up,列阵归队,,,
fused_reservoir,融合储能池,,,
galvanized_acceleration,镀层 致死加速,,,
galvanized_chamber,镀层 分裂膛室,,,
ghoulsaw_set,尸鬼电锯 一套,,,
gleaming_blight,毁坏微光,,,
gleaming_talon,微光利爪,,,
greedy_pull,贪婪吸引,,,
hall_of_malevolence,恶怨厅,,,
hemorrhage,失血,,,
hollowed_bullets,中空子弹,,,
icy_avalanche,冰冷雪崩,,,
iron_shrapnel,碎铁弹片,,,
justice_blades,正义刀锋,,,
mach_crash,马赫崩毁,,,
magma_chamber,熔岩弹膛,,,
malicious_raptor,恶毒猛禽,,,
nagantaka_prime_blueprint,噬蛇弩 Prime 蓝图,,,
nautilus_prime_carapace,鹦鹉螺 Prime 外壳,,,
necramech_aviator,殁世机甲 飞行员,,,
pax_soar,和平·高飞,,,
purging_slash,净化斩,,,
quasar_drill,类星钻体,,,
reactive_storm,响应风暴,,,
reaper_prime_blueprint,收割者 Prime 蓝图,,,
reflex_denial,反射否认,,,
repair_dispensary,修复支援,,,
revealing_spores,显形孢子,,,
rhino_prime_neuroptics_blueprint,Rhino Prime 头部神经光元 蓝图,,,
sahasa_kubrow_imprint,突击型库狛 基因印记,,,
scattered_justice,散射正义,,,
scorch,灼痕焦点,,,
shield_of_shadows,幽影之护,,,
shivering_contagion,冷颤触染,,,
shrapnel_rounds,破片弹头,,,
skull_shots,头颅射击,,,
sniper_scavenger,狙击枪弹药搜集者,,,
spectra_vandal_blueprint,光谱切割器·破坏者 蓝图,,,
squad_renew,小队治愈,,,
tatsu_prime_handle,龙辰 Prime 握柄,,,
transistor_shield,晶管屏障,,,
trinity_prime_systems_blueprint,Trinity Prime 系统 蓝图,,,
vampire_leech,汲能榨取,,,
velocitus_barrel,极速电磁步枪 枪管,,,
velox_prime_barrel,逐电 Prime 枪管,,,
volatile_rebound,易爆反弹,,,
wisp_prime_chassis_blueprint,Wisp Prime 机体 蓝图,,,
akarius_prime_blueprint,阿利乌双枪 Prime 蓝图,,,
ash_prime_neuroptics_blueprint,Ash Prime 头部神经光元 蓝图,,,
ballistica_prime_lower_limb,布里斯提卡 Prime 下弓臂,,,
bore,枪膛,,,
cinta_blueprint,遂心 蓝图,,,
cinta_grip_blueprint,遂心 握把 蓝图,,,
cinta_upper_limb_blueprint,遂心 上弓臂 蓝图,,,
contagion_cloud,感染毒雾,,,
corrosive_projection,腐蚀投射,,,
corufell_barrel,闪劫 枪管,,,
corvas_barrel,黑鸦 枪管,,,
corvas_receiver,黑鸦 枪机,,,
counterbalance,制衡,,,
critical_surge,暴击涌流,,,
cunning_drift,狡诈窜升,,,
cyngas_barrel,合成燃气炮 枪管,,,
decurion_receiver,什长双枪 枪机,,,
electrified_barrel,带电枪管,,,
exothermic,释能放热,,,
fanged_fusillade,尖牙连射,,,
fireball_frenzy,狂热火球,,,
firewall,防火墙,,,
fluctus_barrel,巨浪 枪管,,,
fluctus_limbs,巨浪 弓臂,,,
fragor_prime_head,重击巨锤 Prime 锤头,,,
frigid_blast,冰冷疾风,,,
gilded_truth,镀金真相,,,
gorgon_wraith_set,蛇发女妖·亡魂 一套,,,
gourmand,美食家,,,
healing_flame,治愈之焰,,,
hearty_nourishment,丰盛滋养,,,
intruder_stasis,侵入停滞,,,
investigator,侦察,,,
ivara_prime_systems_blueprint,Ivara Prime 系统 蓝图,,,
kronen_prime_handle,皇家拐刃 Prime 握柄,,,
necramech_thrusters,殁世机甲 推进器,,,
nightwatch_napalm,夜巡燃烧弹,,,
nova_prime_systems_blueprint,Nova Prime 系统 蓝图,,,
ore_gaze,矿石凝视,,,
pilfering_swarm,贪夺触角,,,
razorwing_blitz,刀翼闪击,,,
regenerative_molt,蜕化再生,,,
resonating_quake,震地共鸣,,,
scourge_prime_blueprint,祸根 Prime 蓝图,,,
shattering_storm,云暴山碎,,,
shedu_barrel,舍杜 枪管,,,
sheev_blueprint,希芙 蓝图,,,
shock_trooper,电击奇兵,,,
snipetron_vandal_receiver,狙击特昂·破坏者 枪机,,,
sure_footed,顶天立地,,,
sweeping_serration,扫荡锯齿,,,
tectonic_fracture,构造裂缝,,,
titanic_rumbler,巨大石者,,,
toxic_blight,毁坏毒素,,,
trinity_prime_chassis_blueprint,Trinity Prime 机体 蓝图,,,
venari_bodyguard,薇娜丽的护卫,,,
agkuza_guard,驯象钩刃 护手,,,
boltor_prime_blueprint,螺钉步枪 Prime 蓝图,,,
bursting_mass,爆发质量,,,
cedo_blueprint,塞多 蓝图,,,
chromatic_blade,华彩刀剑,,,
deadly_sequence,致命数列,,,
