strun_prime_barrel,斯特朗 Prime 枪管,,,
theorem_contagion,定理·触染,,,
vaporize,汽化,,,
velox_receiver,逐电 枪机,,,
vigilante_vigor,私法 活力,,,
virtuos_strike,正直·打击,,,
void_cloak,虚空隐匿,,,
volatile_quick_return,易爆速返,,,
whirlwind,旋风,,,
wolf_sledge_handle,恶狼战锤握柄,,,
agile_aim,机动瞄准,,,
arcane_agility,赋能·灵敏,,,
arcane_blessing,赋能·赐福,,,
arcane_rise,赋能·崛起,,,
arcane_victory,赋能·胜利,,,
armored_agility,灵活装甲,,,
bane_of_grineer,灭亡 Grineer,,,
battering_maneuver,机动冲撞,,,
breach_quanta,封隙量子,,,
broad_eye,广域之视,,,
cascadia_empowered,瀑流·强化,,,
cascadia_flare,瀑流·耀炎,,,
cascadia_overcharge,瀑流·溢能,,,
charged_chamber,蓄力装填,,,
charged_shell,充电弹头,,,
cleanse_corpus,净化 Corpus,,,
cleanse_grineer,净化 Grineer,,,
cleaving_whirlwind,弧刃回天,,,
conjunction_voltage,联结·电压,,,
containment_breach,核控突破,,,
corinth_prime_blueprint,科林斯 Prime 蓝图,,,
drifting_contact,漂移接触,,,
endurance_drift,坚忍窜升,,,
energy_field,能量力场,,,
eternal_eradicate,永恒·湮灭,,,
eternal_onslaught,永恒·猛攻,,,
euphona_prime_blueprint,悦音 Prime 蓝图,,,
fast_hands,爆发装填,,,
fetch,取回,,,
flame_repellent,火焰防护,,,
flechette,箭型弹头,,,
focus_radon,聚焦氡气,,,
fury,狂暴,,,
gara_prime_neuroptics_blueprint,Gara Prime 头部神经光元 蓝图,,,
grim_fury,冷面狂怒,,,
gunslinger,神枪手,,,
harrow_prime_blueprint,Harrow Prime 蓝图,,,
hawk_eye,隼目,,,
hollow_point,空尖弹,,,
hyperstrike,超量打击,,,
hystrix_prime_barrel,豪猪 Prime 枪管,,,
incendiary_coat,燃烧外壳,,,
ironclad_matrix,铁甲矩阵,,,
ivara_prime_neuroptics_blueprint,Ivara Prime 头部神经光元 蓝图,,,
jagged_edge,锯刃,,,
karyst_prime_handle,凯洛斯特 Prime 握柄,,,
killing_blow,一击必杀,,,
lasting_sting,未完之刺,,,
lex_prime_receiver,雷克斯 Prime 枪机,,,
lightning_rod,避雷针,,,
melee_prowess,非凡技巧,,,
melee_retaliation,近战·报复,,,
melee_vortex,近战·旋涡,,,
molt_vigor,蜕化·活力,,,
molten_impact,熔岩冲击,,,
munitions_vortex,弹药漩涡,,,
naramon_lens,Naramon 晶体,,,
nidus_prime_systems_blueprint,Nidus Prime 系统 蓝图,,,
onslaught_matrix,强攻矩阵,,,
orvius_blade,灵枢 刀刃,,,
pandero_prime_barrel,手鼓 Prime 枪管,,,
pathocyst_blueprint,病囊飞刃 蓝图,,,
piercing_hit,穿甲伤害,,,
primary_frostbite,主要·霜冻,,,
reflect,反射,,,
reflection,充能反弹,,,
rending_turn,撕裂翻转,,,
retribution,惩戒,,,
revenge,复仇,,,
rifle_aptitude,步枪才能,,,
ripload,撕裂装填,,,
scourging_warheads,苦痛弹头,,,
secondary_fortifier,次要·筑垒,,,
seeker_volley,追踪齐射,,,
sinister_reach,凶恶延伸,,,
smite_corpus,毁灭 Corpus,,,
split_chamber,分裂膛室,,,
