melee_afflictions,Melee Afflictions,,,
motus_setup,跃动 设局,,,
necramech_blitz,殁世机甲 闪击,,,
nezha_prime_blueprint,Nezha Prime 蓝图,,,
ninkondi_prime_blueprint,降灵追猎者 Prime 蓝图,,,
okina_prime_handle,翁 Prime 握柄,,,
orgone_tuning_matrix,能量调谐矩阵,,,
parallax_avionics_blueprint,星察飞航系统 蓝图,,,
parallax_fuselage_blueprint,星察机身 蓝图,,,
proton_snap,质子 猛扑,,,
quick_thinking,随机应变,,,
rapid_resilience,极速复元,,,
redeemer_prime_blueprint,救赎者 Prime 蓝图,,,
residual_malodor,残差·恶嗅,,,
residual_shock,残差·电击,,,
revenant_prime_systems_blueprint,Revenant Prime 系统 蓝图,,,
scavenge,搜集,,,
scourge_prime_handle,祸根 Prime 握柄,,,
shimmering_blight,飞光荒疫,,,
sicarus_prime_blueprint,暗杀者 Prime 蓝图,,,
slicing_feathers,割裂羽翼,,,
spoiled_strike,腐坏打击,,,
