the_cold_below_scene,幽寒归处场景,,,
archon_flow,执刑官 川流不息,,,
soaring_strike,上升打击,,,
banshee_prime_systems_blueprint,Banshee Prime 系统 蓝图,,,
eidolon_naramon_lens,夜灵 Naramon 晶体,,,
eidolon_vazarin_lens,夜灵 Vazarin 晶体,,,
eidolon_zenurik_lens,夜灵 Zenurik 晶体,,,
khora_prime_blueprint,Khora Prime 蓝图,,,
smeeta_kavat_imprint,笑面型库娃 基因印记,,,
aerial_ace,空中制霸,,,
akmagnus_prime_blueprint,麦格努斯双枪 Prime 蓝图,,,
archon_continuity,执刑官 持久力,,,
archon_vitality,执刑官 生命力,,,
exodia_might,神威·力量,,,
magnus_prime_barrel,麦格努斯 Prime 枪管,,,
volt_prime_blueprint,Volt Prime 蓝图,,,
bhisaj_bal,治愈羽箭,,,
glaive_prime_blade,战刃 Prime 刀刃,,,
nekros_prime_neuroptics_blueprint,Nekros Prime 头部神经光元 蓝图,,,
nikana_prime_blade,侍刃 Prime 刀刃,,,
viral_quills,疫病尖刺,,,
weeping_wounds,创口溃烂,,,
hildryn_prime_set,Hildryn Prime 一套,,,
steflos_set,石晶之花 一套,,,
jugulus_carapace,喉骨刃者 壳甲,,,
nekros_prime_blueprint,Nekros Prime 蓝图,,,
wolf_sledge_blueprint,恶狼战锤 蓝图,,,
catalyzing_shields,催化护盾,,,
chroma_prime_neuroptics_blueprint,Chroma Prime 头部神经光元 蓝图,,,
cleanse_corrupted,净化 Orokin,,,
dantes_retreat_scene,Dante 的隐居处场景,,,
extreme_velocity,极限加速,,,
kill_switch,屠戮换弹,,,
manifold_bond,多种连结,,,
nautilus_prime_systems,鹦鹉螺 Prime 系统,,,
necramech_refuel,殁世机甲 燃料补给,,,
nezha_prime_chassis_blueprint,Nezha Prime 机体 蓝图,,,
pharaoh_predasite_imprint,法老扑猎达赛 基因印记,,,
quellor_blueprint,压制者 蓝图,,,
strain_infection,菌株 感染,,,
swing_line,摆荡钩索,,,
vauban_prime_chassis_blueprint,Vauban Prime 机体 蓝图,,,
velox_prime_set,逐电 Prime 一套,,,
vicious_bond,凶恶连结,,,
zazvat_kar,无尽弹雨,,,
astilla_prime_barrel,碎裂者 Prime 枪管,,,
bo_prime_ornament,玻之武杖 Prime 饰物,,,
boar_prime_receiver,野猪 Prime 枪机,,,
corvas_prime_barrel,黑鸦 Prime 枪管,,,
dethcube_prime_blueprint,死亡魔方 Prime 蓝图,,,
dorma_hound_blueprint,铎玛猎犬 蓝图,,,
grendel_neuroptics_locator,Grendel 头部神经光元定位装置,,,
hata_satya,真实击杀,,,
hysterical_assault,狂化突击,,,
latron_prime_receiver,拉特昂 Prime 枪机,,,
sequence_burn,延烧数列,,,
spectra_vandal_handle,光谱切割器·破坏者 握柄,,,
spira_prime_blade,旋刃飞刀 Prime 刀刃,,,
tempo_royale,皇家节奏,,,
