perfect_balance,完美平衡,,,
stahlta_set,钢刃步枪 一套,,,
tesla_bank,特斯拉电容,,,
athodai_blueprint,阿索代 蓝图,,,
cyclone_kraken,飓风海怪,,,
fulmin_prime_receiver,雷霆 Prime 枪机,,,
magus_drive,魔导·驱动,,,
pacifying_bolts,抚慰之风,,,
primed_smite_corrupted,毁灭 Orokin Prime,,,
spectral_spirit,魅影魂灵,,,
tek_enhance,技法 强化,,,
twin_vipers_wraith_link,双子蝰蛇·亡魂 连接器,,,
champions_blessing,强者祝福,,,
dera_vandal_barrel,德拉·破坏者 枪管,,,
kaszas_set,死亡使徒 一套,,,
primed_quickdraw,持续火力 Prime,,,
viral_tempest,病毒风暴,,,
zhuge_prime_barrel,诸葛连弩 Prime 枪管,,,
mad_stack,狂堆速,,,
panthera_prime_barrel,猎豹 Prime 枪管,,,
abating_link,耗弱链接,,,
adaptation,适应,,,
carmine_penta_blueprint,嫣红·潘塔 蓝图,,,
crushing_ruin,月落乌啼,,,
cyngas_receiver,合成燃气炮 枪机,,,
epitaph_set,葬铭 一套,,,
exodia_contagion,神威·触染,,,
exodia_hunt,神威·狩猎,,,
fragor_prime_handle,重击巨锤 Prime 握柄,,,
frostbite,结霜侵蚀,,,
gauss_prime_systems_blueprint,Gauss Prime 系统 蓝图,,,
kogake_prime_gauntlet,科加基 Prime 拳套,,,
mag_prime_neuroptics_blueprint,Mag Prime 头部神经光元 蓝图,,,
mandonel_set,辐光弩炮 一套,,,
mending_splinters,治愈玻片,,,
merulina_guardian,涌浪之护,,,
peaceful_provocation,和平挑衅,,,
power_drain,力量汲取,,,
secondary_encumber,次要·妨害,,,
shadow_haze,暗影迷雾,,,
thermite_rounds,铝热焊弹,,,
thrall_pact,奴仆契约,,,
virtuos_spike,正直·尖刺,,,
wisp_prime_blueprint,Wisp Prime 蓝图,,,
abundant_mutation,增生突变,,,
ambush_optics,伏击光子,,,
arcane_steadfast,赋能·坚定,,,
auger_strike,螺钻打击,,,
bladed_rounds,尖刃弹头,,,
cinta_lower_limb_blueprint,遂心 下弓臂 蓝图,,,
critical_delay,关键延迟,,,
elusive_retribution,幻形惩戒,,,
enraged,狂化震怒,,,
guided_effigy,导路龙骸,,,
hallowed_eruption,圣域爆发,,,
hallowed_reckoning,神圣清算,,,
loyal_merulina,不渝珊瑚,,,
magnetized_discharge,磁吸释放,,,
magus_firewall,魔导·防火墙,,,
mesmer_shield,催眠护盾,,,
mind_freak,精神狂怒,,,
necramech_pressure_point,殁世机甲 压迫点,,,
necramech_rebuke,殁世机甲 训戒,,,
parasitic_vitality,寄生活力,,,
phaedra_stock,菲德菈 枪托,,,
piercing_navigator,穿刺抛体,,,
reinforcing_stomp,践踏加固,,,
rousing_plunder,振奋劫掠,,,
savage_silence,残酷无息,,,
sawtooth_clip,锯齿弹链,,,
sevagoth_prime_blueprint,Sevagoth Prime 蓝图,,,
sonic_fracture,破碎声波,,,
steel_charge,钢铁充能,,,
surging_blades,涌流之刃,,,
vazarin_transmute_core,Vazarin 转换核心,,,
vigorous_swap,强力切换,,,
baruuk_prime_neuroptics_blueprint,Baruuk Prime 头部神经光元 蓝图,,,
buzz_kill,败兴虐杀,,,
contamination_casing,毒染套管,,,
damzav_vati,剧毒射击,,,
dark_propagation,幽暗蔓延,,,
enveloping_cloud,包覆游云,,,
gale_kick,狂风猛踢,,,
hydroid_prime_blueprint,Hydroid Prime 蓝图,,,
internal_bleeding,内部出血,,,
jahu_canticle,Jahu 颂歌,,,
latron_wraith_barrel,拉特昂·亡魂 枪管,,,
pool_of_life,生命之池,,,
smite_infusion,惩击洗礼,,,
tenora_prime_barrel,双簧管 Prime 枪管,,,
