velocitus_receiver,极速电磁步枪 枪机,,,
velocitus_stock,极速电磁步枪 枪托,,,
vigilante_offense,私法 进攻,,,
volt_prime_systems_blueprint,Volt Prime 系统 蓝图,,,
zhuge_prime_receiver,诸葛连弩 Prime 枪机,,,
zodiac_shred,黄道碎裂,,,
aksomati_prime_barrel,轻灵月神双枪 Prime 枪管,,,
arcane_barrier,赋能·壁垒,,,
ballistica_prime_string,布里斯提卡 Prime 弓弦,,,
battle_stations,战位,,,
body_count,杀伤计数,,,
coaction_drift,协力窜升,,,
entropy_detonation,熵数起爆,,,
garmr_core_blueprint,加姆核心 蓝图,,,
grendel_prime_blueprint,Grendel Prime 蓝图,,,
helios_prime_systems,赫利俄斯 Prime 系统,,,
hydroid_prime_chassis_blueprint,Hydroid Prime 机体 蓝图,,,
lohk_canticle,Lohk 颂歌,,,
longbow_sharpshot,弓箭·利矢,,,
melee_elementalist,近战元素师,,,
mirage_prime_chassis_blueprint,Mirage Prime 机体 蓝图,,,
necramech_seismic_wave,殁世机甲 震波,,,
okina_prime_blueprint,翁 Prime 蓝图,,,
phenmor_blueprint,凤殁 蓝图,,,
pilfering_strangledome,贪夺穹顶,,,
raiju_core_blueprint,莱胡核心 蓝图,,,
ris_invocation,Ris 神祈,,,
scindo_prime_handle,分裂斩斧 Prime 握柄,,,
total_eclipse,全蚀,,,
virtuos_ghost,正直·鬼魅,,,
virtuos_surge,正直·突波,,,
volt_prime_chassis_blueprint,Volt Prime 机体 蓝图,,,
vulcan_blitz,火神闪击,,,
zubb_bracket_blueprint,乍布脚架 蓝图,,,
acceltra_prime_barrel,迅发电浆炮 Prime 枪管,,,
akbronco_prime_set,野马双枪 Prime 一套,,,
ankyros_prime_gauntlet,甲龙双拳 Prime 拳套,,,
arcane_precision,赋能·精确,,,
deadly_maneuvers,致命机动,,,
despoil,掠夺,,,
dual_kamas_prime_handle,双短柄战镰 Prime 握柄,,,
exposing_harpoon,暴露鱼叉,,,
fluctus_stock,巨浪 枪托,,,
gara_prime_chassis_blueprint,Gara Prime 机体 蓝图,,,
mecha_empowered,机甲 强化,,,
medi_ray,医疗射线,,,
natural_talent,天赋,,,
necramech_hydraulics,殁世机甲 液压,,,
netra_invocation,Netra 神祈,,,
nyx_prime_systems_blueprint,Nyx Prime 系统 蓝图,,,
phaedra_barrel,菲德菈 枪管,,,
quick_reload,快速装填,,,
rubico_prime_stock,绝路 Prime 枪托,,,
scimitar_fuselage_blueprint,Scimitar 机身 蓝图,,,
shade_prime_carapace,阴影 Prime 外壳,,,
shedu_handle,舍杜 握柄,,,
shedu_receiver,舍杜 枪机,,,
shredder,粉碎器,,,
tigris_prime_receiver,猛虎 Prime 枪机,,,
titania_prime_chassis_blueprint,Titania Prime 机体 蓝图,,,
untraceable,无迹可寻,,,
venom_dose,猛毒附加,,,
akstiletto_prime_link,史提托双枪 Prime 连接器,,,
baruuk_prime_blueprint,Baruuk Prime 蓝图,,,
condition_overload,异况超量,,,
destreza_prime_handle,技巧之剑 Prime 握柄,,,
enduring_strike,不朽打击,,,
entropy_flight,飞逝熵数,,,
fang_prime_set,狼牙 Prime 一套,,,
frost_jaw,冰冻双颚,,,
gunsen_prime_blade,军扇 Prime 刀刃,,,
hunter_munitions,猎人 战备,,,
loki_prime_blueprint,Loki Prime 蓝图,,,
nyx_prime_blueprint,Nyx Prime 蓝图,,,
opportunitys_reach,机遇所至,,,
praedos_blueprint,双雄 蓝图,,,
ready_steel,磨砺锋刃,,,
rubico_prime_barrel,绝路 Prime 枪管,,,
seeking_shuriken,削甲手里剑,,,
stalking_fan,缠旋风切,,,
titania_prime_blueprint,Titania Prime 蓝图,,,
true_punishment,真实惩罚,,,
wukong_prime_chassis_blueprint,Wukong Prime 机体 蓝图,,,
zylok_prime_blueprint,席尔火枪 Prime 蓝图,,,
akjagara_prime_receiver,觉醒双枪 Prime 枪机,,,
astral_twilight,星界微光,,,
cernos_prime_upper_limb,西诺斯 Prime 上弓臂,,,
conditions_perfection,极致境地,,,
corrupt_charge,邪恶蓄力,,,
corufell_receiver,闪劫 枪机,,,
fleeting_expertise,弹指瞬技,,,
harkonar_scope,哈库那瞄准镜,,,
hyperion_thrusters,超越推进,,,
immolated_radiance,献祭之辉,,,
imperator_vandal_blueprint,凯旋将军·破坏者 蓝图,,,
innodem_blueprint,清刚 蓝图,,,
limbo_prime_systems_blueprint,Limbo Prime 系统 蓝图,,,
narrow_minded,心志偏狭,,,
necramech_efficiency,殁世机甲 增效,,,
necramech_streamline,殁世机甲 简化,,,
nikana_prime_blueprint,侍刃 Prime 蓝图,,,
nova_prime_blueprint,Nova Prime 蓝图,,,
oberon_prime_chassis_blueprint,Oberon Prime 机体 蓝图,,,
paris_prime_set,帕里斯 Prime 一套,,,
pax_seeker,和平·追寻者,,,
recharge_barrier,充能电幕,,,
rending_crane,撕裂鹤击,,,
scimitar_avionics_blueprint,Scimitar 飞航系统 蓝图,,,
steflos_receiver,石晶之花 枪机,,,
votive_onslaught,埋首猛击,,,
wanz_stabilizer_blueprint,万兹稳定器 蓝图,,,
zhuge_prime_string,诸葛连弩 Prime 弓弦,,,
corufell_handle,闪劫 握柄,,,
crimson_dervish,赤红狂舞,,,
dakra_prime_handle,达克拉 Prime 握柄,,,
guandao_prime_blade,关刀 Prime 刀刃,,,
high_noon,正午,,,
laetum_blueprint,奏凯 蓝图,,,
magus_repair,魔导·修复,,,
nami_skyla_prime_handle,海波斯库拉对剑 Prime 握柄,,,
octavia_prime_systems_blueprint,Octavia Prime 系统 蓝图,,,
pax_bolt,和平·电闪,,,
quick_return,快速收回,,,
steflos_stock,石晶之花 枪托,,,
tenora_prime_stock,双簧管 Prime 枪托,,,
trample,践踏,,,
adarza_kavat_imprint,镜像型库娃 基因印记,,,
agkuza_handle,驯象钩刃 握柄,,,
boltor_prime_barrel,螺钉步枪 Prime 枪管,,,
bronco_prime_set,野马 Prime 一套,,,
carrier_prime_blueprint,搬运者 Prime 蓝图,,,
cobra_and_crane_prime_guard,眼镜蛇 & 鹤 Prime 护手,,,
