vampiric_grasp,血吸之握,,,
vasca_kavat_imprint,噬血型库娃 基因印记,,,
warriors_rest,战士休憩,,,
wise_razor,慧黠斩剃,,,
airburst_rounds,空爆弹,,,
augur_seeker,预言 探求,,,
bhaira_hound_blueprint,拜拉猎犬 蓝图,,,
desiccations_curse,枯竭诅咒,,,
empowered_quiver,强化箭袋,,,
funnel_clouds,漏斗状云,,,
furious_javelin,狂怒标枪,,,
huras_kubrow_imprint,匿踪型库狛 基因印记,,,
larva_burst,幼体爆发,,,
lasting_purity,永恒纯净,,,
mag_prime_chassis_blueprint,Mag Prime 机体 蓝图,,,
magus_destruct,魔导·穿破,,,
masseter_prime_set,咀嚼金棒 Prime 一套,,,
mutalist_alad_v_assassinate_key,异融 Alad V 刺杀 （钥匙）,,,
rifle_scavenger,步枪弹药搜集者,,,
rift_torrent,裂隙洪流,,,
rumbled,轰隆石者,,,
saxum_carapace,重岩者 壳甲,,,
seismic_wave,震波,,,
teeming_virulence,猛爆致病,,,
beguiling_lantern,欺幻魔灯,,,
blind_rage,盲怒,,,
butchers_revelry,屠戮盛宴,,,
damage_decoy,易伤诱饵,,,
double_tap,双重连击,,,
fass,Fass,,,
ion_infusion,离子注入,,,
martyr_symbiosis,忠勇共生,,,
ordnance_cheap_shot,高效火炮,,,
spectrosiphon,光谱虹吸,,,
the_relentless_lost,无情失落,,,
transient_fortitude,瞬时坚毅,,,
tribunal,责难裁决,,,
valkyr_prime_systems_blueprint,Valkyr Prime 系统 蓝图,,,
afterburn,续燃,,,
blood_for_energy,血易能量,,,
brain_storm,头脑风暴,,,
carmine_penta_barrel,嫣红·潘塔 枪管,,,
cedo_stock,塞多 枪托,,,
corinth_prime_stock,科林斯 Prime 枪托,,,
eternal_war,永恒战意,,,
four_riders,天启异象,,,
freeze_force,寒冰之力,,,
galvanized_savvy,镀层 通晓霰弹枪,,,
galvanized_scope,镀层 氩晶瞄具,,,
gladiator_vice,角斗士 钳制,,,
ice_wave_impedance,滞痕冰浪,,,
muzzle_flash,枪口闪焰,,,
napalm_grenades,凝固汽油榴弹,,,
pangolin_prime_blueprint,鲮鲤剑 Prime 蓝图,,,
partitioned_mallet,分裂槌音,,,
protea_prime_systems_blueprint,Protea Prime 系统 蓝图,,,
quickening,加速,,,
reaper_prime_handle,收割者 Prime 握柄,,,
rising_storm,风起云涌,,,
smoke_shadow,庇护烟幕,,,
staggering_shield,失衡护盾,,,
stinging_truth,过激真相,,,
urga_bracket_blueprint,厄加脚架 蓝图,,,
venom_teeth,牙齿毒液,,,
wrath_of_ukko,乌戈之怒,,,
zephyr_prime_blueprint,Zephyr Prime 蓝图,,,
anchored_glide,聚精滑翔,,,
ash_prime_chassis_blueprint,Ash Prime 机体 蓝图,,,
avenging_truth,复仇真相,,,
bo_prime_blueprint,玻之武杖 Prime 蓝图,,,
carmine_penta_stock,嫣红·潘塔 枪托,,,
catapult,肉弹发射,,,
chaos_sphere,混乱领域,,,
cobra_and_crane_prime_set,眼镜蛇 & 鹤 Prime 一套,,,
elemental_sandstorm,元素沙暴,,,
