limbo_prime_chassis_blueprint,Limbo Prime 机体 蓝图,,,
sporothrix_barrel,孢丝感染枪 枪管,,,
vauban_prime_neuroptics_blueprint,Vauban Prime 头部神经光元 蓝图,,,
agkuza_set,驯象钩刃 一套,,,
secura_penta,保障·潘塔,,,
euphona_prime_receiver,悦音 Prime 枪机,,,
nyx_prime_neuroptics_blueprint,Nyx Prime 头部神经光元 蓝图,,,
primed_deadly_efficiency,致命效率 Prime,,,
rauta_set,锐铁 一套,,,
redeemer_prime_handle,救赎者 Prime 握柄,,,
soma_prime_stock,月神 Prime 枪托,,,
winding_isles_scene,曲径群岛场景,,,
dual_keres_prime_set,凯瑞斯双刀 Prime 一套,,,
galatine_prime_set,迦伦提恩 Prime 一套,,,
omega_beacon,Omega 信标,,,
primed_heavy_trauma,重创 Prime,,,
secura_lecta,保障·勒克塔,,,
kronen_prime_blade,皇家拐刃 Prime 刀刃,,,
sancti_castanas,圣洁·雷爆信镖,,,
synoid_heliocor,枢议·赫利俄光锤,,,
acceltra_prime_set,迅发电浆炮 Prime 一套,,,
bullet_dance,刀锋弹舞,,,
dizzying_rounds,晕眩弹药,,,
ivara_prime_chassis_blueprint,Ivara Prime 机体 蓝图,,,
onorix_set,奥努里克斯 一套,,,
sancti_tigris,圣洁·猛虎,,,
astilla_prime_set,碎裂者 Prime 一套,,,
epitaph_prime_receiver,葬铭 Prime 枪机,,,
nami_skyla_prime_blade,海波斯库拉对剑 Prime 刀刃,,,
ambassador_set,使节 一套,,,
nekros_prime_systems_blueprint,Nekros Prime 系统 蓝图,,,
rakta_dark_dagger,绯红·暗黑匕首,,,
voidrig_weapon_pod,虚空锐将 武器舱,,,
aeolak_receiver_blueprint,风鸣 枪机 蓝图,,,
corvas_prime_set,黑鸦 Prime 一套,,,
dethcube_prime_cerebrum,死亡魔方 Prime 头部,,,
prisma_dual_cleavers,棱晶·斩肉双刀,,,
sancti_magistar,圣洁·执法者,,,
sybaris_prime_barrel,席芭莉丝 Prime 枪管,,,
synoid_simulor,枢议·重力奇点拟成枪,,,
latron_wraith_stock,拉特昂·亡魂 枪托,,,
primed_cleanse_corpus,净化 Corpus Prime,,,
secura_dual_cestra,保障·锡斯特双枪,,,
growing_power,成长之力,,,
vome_invocation,Vome 神祈,,,
